Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total liquids,Industry,EJ,2040,27.2
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total liquids,Industry,EJ,2050,23.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2010,31.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2019,31.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2020,31.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2030,37.8
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2040,41.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Oil products,Industry,EJ,2050,41.7
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Oil products,Industry,EJ,2030,35.9
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Oil products,Industry,EJ,2040,34.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Oil products,Industry,EJ,2050,33
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Oil products,Industry,EJ,2030,33.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Oil products,Industry,EJ,2040,30.5
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Oil products,Industry,EJ,2050,26.7
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Oil products,Industry,EJ,2030,30.6
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Oil products,Industry,EJ,2040,27.2
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Oil products,Industry,EJ,2050,23.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2010,26.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2019,29.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2020,29.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2030,36.9
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2040,42.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total gases,Industry,EJ,2050,46
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Total gases,Industry,EJ,2030,34.9
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Total gases,Industry,EJ,2040,37.4
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Total gases,Industry,EJ,2050,37.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Total gases,Industry,EJ,2030,34.6
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Total gases,Industry,EJ,2040,34.4
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Total gases,Industry,EJ,2050,31.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total gases,Industry,EJ,2030,35.2
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total gases,Industry,EJ,2040,34.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total gases,Industry,EJ,2050,28.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2019,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2020,0.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2030,0.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2040,0.8
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Biomethane (total),Industry,EJ,2050,1.9
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Biomethane (total),Industry,EJ,2030,0.5
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Biomethane (total),Industry,EJ,2040,1.6
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Biomethane (total),Industry,EJ,2050,3.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Biomethane (total),Industry,EJ,2030,0.5
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Biomethane (total),Industry,EJ,2040,1.6
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Biomethane (total),Industry,EJ,2050,3.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Biomethane (total),Industry,EJ,2030,0.5
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Biomethane (total),Industry,EJ,2040,2
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Biomethane (total),Industry,EJ,2050,4.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2019,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2020,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2030,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2040,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Industry,EJ,2050,0
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Industry,EJ,2030,0.2
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Industry,EJ,2040,1.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Industry,EJ,2050,1.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Industry,EJ,2030,0.7
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Industry,EJ,2040,1.8
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Industry,EJ,2050,2.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Industry,EJ,2030,3.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Industry,EJ,2040,4.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Industry,EJ,2050,4.8
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2010,26.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2019,29.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2020,29
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2030,36.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2040,41.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Industry,EJ,2050,43.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Industry,EJ,2030,33.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Industry,EJ,2040,33.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Industry,EJ,2050,30.3
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Industry,EJ,2030,32.7
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Industry,EJ,2040,28.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Industry,EJ,2050,20.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Industry,EJ,2030,30.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Industry,EJ,2040,22
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Industry,EJ,2050,9.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Industry,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Industry,EJ,2019,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Industry,EJ,2020,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Industry,EJ,2030,0.2
